folio,caja,usuario,fecha,cantidad,producto,importe,valor,utilidad
48807,Caja 1,JENNY,26/01/2025,,,15.00,11.53,3.47
,,,,1.00,Libreta 1/8 Espiral Estrella Notas,15.00,11.53,3.47
48808,Caja 1,JENNY,26/01/2025,,,74.00,47.32,26.68
,,,,4.00,Cafezzino Plus (cafe Omnilife) sobre,74.00,47.32,26.68
48809,Caja 1,JENNY,26/01/2025,,,85.00,68.24,16.76
,,,,5.00,Huevo Crio Individual 1pza,15.00,9.85,5.15
,,,,0.14,Jamon Rebanado Suly 1kg,10.00,7.90,2.10
,,,,0.16,Queso De Hebra,20.00,17.29,2.71
,,,,2.00,Paketaxo Xtra Flamin Hot 70gr,40.00,33.20,6.80
48810,Caja 1,JENNY,26/01/2025,,,94.01,75.72,18.29
,,,,1.00,Pancrema 151g,14.00,10.78,3.22
,,,,0.45,Queso Fresco,50.01,39.64,10.37
,,,,2.00,Marias Gamesa 1pz 7500478010592,30.00,25.30,4.70
48811,Caja 1,JENNY,26/01/2025,,,25.00,21.64,3.36
,,,,1.00,Lala deslactosada 1lit,25.00,21.64,3.36
48812,Caja 1,JENNY,26/01/2025,,,21.00,18.13,2.87
,,,,1.00,Nutrileche 1pza,21.00,18.13,2.87
48813,Caja 1,JENNY,26/01/2025,,,22.00,20.44,1.56
,,,,1.00,Pila Rayovac Triple AAA par,22.00,20.44,1.56
48814,Caja 1,JENNY,26/01/2025,,,114.00,90.30,23.70
,,,,1.00,Nectar Valle Durazno Minibrick 250ml,12.00,8.82,3.18
,,,,1.00,Platanitos Fritos Y Chicharrones (bananitas),19.00,15.00,4.00
,,,,1.00,BubuLubu Ricolino 35g,10.00,7.80,2.20
,,,,1.00,Chocoroles Piña  2p 80G,22.00,18.06,3.94
,,,,3.00,Alpura Chocolate 200ml Chocopower,30.00,23.82,6.18
,,,,1.00,Principe Avellana 126g,21.00,16.80,4.20
48815,Caja 1,JENNY,26/01/2025,,,9.00,5.48,3.52
,,,,1.00,Cigarro Marlboro Individual 1Pza,6.00,3.47,2.53
,,,,1.00,Trident Mora Azul 4 past,3.00,2.01,0.99
48816,Caja 1,JENNY,26/01/2025,,,102.00,95.02,6.98
,,,,2.00,Envios De Recargas,2.00,0.02,1.98
,,,,100.00,RECARGAS XTREME (MULTICEL-MINISUPER),100.00,95.00,5.00
48817,Caja 1,JENNY,26/01/2025,,,40.00,31.13,8.87
,,,,1.00,Pepsi Jumbo 3Lt,40.00,31.13,8.87
48818,Caja 1,JENNY,27/01/2025,,,14.50,11.50,3.00
,,,,1.00,Placer Fresa Yoplait 145g 9258,14.50,11.50,3.00
48819,Caja 1,JENNY,27/01/2025,,,18.00,14.98,3.02
,,,,1.00,Marias Azucaradas 144Gr,18.00,14.98,3.02
48820,Caja 1,JENNY,27/01/2025,,,10.00,8.81,1.19
,,,,1.00,Prestobarba Permasharp,10.00,8.81,1.19
48821,Caja 1,JENNY,27/01/2025,,,3.00,0.16,2.84
,,,,1.00,IMPRESION BLANCO Y NEGRO,3.00,0.16,2.84
48822,Caja 1,JENNY,27/01/2025,,,40.00,34.62,5.38
,,,,0.50,Arroz 1kg,11.00,9.72,1.28
,,,,1.00,Lechera lata 375g,29.00,24.90,4.10
48823,Caja 1,JENNY,27/01/2025,,,21.00,18.13,2.87
,,,,1.00,Nutrileche 1pza,21.00,18.13,2.87
48824,Caja 1,JENNY,27/01/2025,,,30.00,20.70,9.30
,,,,1.00,Head Shoulders Suave  Y Manjable 180ml,30.00,20.70,9.30
48825,Caja 1,JENNY,27/01/2025,,,47.00,39.93,7.07
,,,,1.00,Queso Crema La Escondida 250g,17.00,14.00,3.00
,,,,0.24,Queso De Hebra,30.00,25.93,4.07
48826,Caja 1,JENNY,27/01/2025,,,49.00,41.18,7.82
,,,,0.24,Queso De Hebra,30.00,25.93,4.07
,,,,1.00,Ricanela 113gr,19.00,15.25,3.75
48827,Caja 1,JENNY,27/01/2025,,,41.00,32.30,8.70
,,,,1.00,Valle Frut Citrus 355 ml 342198,11.00,8.93,2.07
,,,,1.00,Ruffles Queso 52g 7500478044221,18.00,14.55,3.45
,,,,1.00,Nectar Valle Mango Minibrick 250ml,12.00,8.82,3.18
48828,Caja 1,JENNY,27/01/2025,,,17.00,15.40,1.60
,,,,1.00,Pinol 500ml,17.00,15.40,1.60
48829,Caja 1,JENNY,27/01/2025,,,15.00,9.92,5.08
,,,,1.00,One C Mix Plus,15.00,9.92,5.08
48830,Caja 1,JENNY,27/01/2025,,,18.00,12.75,5.25
,,,,1.00,Agua Ciel  Mineralizada 600ml 308248,18.00,12.75,5.25
48831,Caja 1,JENNY,27/01/2025,,,34.50,29.58,4.92
,,,,1.00,HUEVO CRIO 1/2 CONO,34.50,29.58,4.92
48832,Caja 1,JENNY,27/01/2025,,,58.00,48.77,9.23
,,,,1.00,Epura Garrafon 20 Lts,48.00,42.00,6.00
,,,,1.00,Cartulina Fluorescente Naranja,10.00,6.77,3.23
48833,Caja 1,JENNY,27/01/2025,,,7.00,5.66,1.34
,,,,1.00,Clarasol 500ml,7.00,5.66,1.34
48834,Caja 1,JENNY,27/01/2025,,,19.00,15.00,4.00
,,,,1.00,Platanitos Fritos Y Chicharrones (bananitas),19.00,15.00,4.00
48835,Caja 1,JENNY,27/01/2025,,,32.00,27.67,4.33
,,,,0.25,Queso De Hebra,32.00,27.67,4.33
48836,Caja 1,JENNY,27/01/2025,,,34.00,16.20,17.80
,,,,1.00,Bizcochito Gamesa 150G 100173,15.00,13.76,1.24
,,,,1.00,Salsa Catsup 340gr Botella Plastico,19.00,2.44,16.56
48837,Caja 1,JENNY,27/01/2025,,,15.00,11.86,3.14
,,,,1.00,Coca Cola 400ml,15.00,11.86,3.14
48838,Caja 1,JENNY,27/01/2025,,,55.00,46.64,8.36
,,,,0.50,Arroz 1kg,11.00,9.72,1.28
,,,,1.00,Azucar 1 Kg,19.00,17.92,1.08
,,,,1.00,Vinagre Blanco Clemente 500ml,12.00,9.03,2.97
,,,,1.00,Vinagre Ludy 1lt,13.00,9.97,3.03
48839,Caja 1,JENNY,27/01/2025,,,192.00,163.47,28.53
,,,,1.00,Jamon Rebanado Suly 1kg,67.00,54.55,12.45
,,,,1.00,Queso De Hebra,125.00,108.92,16.08
48840,Caja 1,JENNY,27/01/2025,,,68.00,59.16,8.84
,,,,1.00,HUEVO CRIO CONO 30PZ,68.00,59.16,8.84
48841,Caja 1,JENNY,27/01/2025,,,31.00,26.79,4.21
,,,,0.16,Queso De Hebra,20.00,17.29,2.71
,,,,0.50,Harina Selecta 1kg,11.00,9.50,1.50
48842,Caja 1,JENNY,27/01/2025,,,13.00,7.97,5.03
,,,,1.00,Agua Ciel 600ml 307906,13.00,7.97,5.03
48843,Caja 1,JENNY,27/01/2025,,,40.01,34.58,5.43
,,,,0.32,Queso De Hebra,40.01,34.58,5.43
48844,Caja 1,JENNY,27/01/2025,,,42.00,8.80,33.20
,,,,2.00,Clips Jumbo Baco individual,2.00,0.80,1.20
48845,Caja 1,JENNY,27/01/2025,,,52.00,40.46,11.54
,,,,1.00,Totopos 280G Normal,32.00,24.60,7.40
,,,,0.18,Queso Fresco,20.00,15.86,4.14
48846,Caja 1,JENNY,27/01/2025,,,29.00,21.70,7.30
,,,,1.00,Axion 500 gr,29.00,21.70,7.30
48847,Caja 1,JENNY,27/01/2025,,,62.00,43.83,18.17
,,,,2.00,Ajo 1pza,20.00,14.36,5.64
,,,,1.00,Especia Surtida,5.00,2.00,3.00
,,,,1.00,Totopos 280G Normal,32.00,24.60,7.40
,,,,1.00,NORTOMATE CAJA 2PZ,5.00,2.87,2.13
48848,Caja 1,JENNY,27/01/2025,,,81.00,67.21,13.79
,,,,0.24,Queso De Hebra,30.00,25.93,4.07
,,,,0.18,Queso Fresco,20.00,15.86,4.14
,,,,1.00,Marias Doradas 199g,31.00,25.42,5.58
48849,Caja 1,JENNY,27/01/2025,,,10.00,5.90,4.10
,,,,2.00,Bolsa Basura Mediana 1pza,10.00,5.90,4.10
48850,Caja 1,JENNY,27/01/2025,,,54.50,46.87,7.63
,,,,0.16,Queso De Hebra,20.00,17.29,2.71
,,,,1.00,HUEVO CRIO 1/2 CONO,34.50,29.58,4.92
48851,Caja 1,JENNY,27/01/2025,,,39.00,34.45,4.55
,,,,1.00,Coca Retornable 3LTS 3068,39.00,34.45,4.55
48852,Caja 1,JENNY,27/01/2025,,,29.00,1.00,28.00
,,,,1.00,Chip29 Telcel Sin Saldo Activar C/50 Saldo,29.00,1.00,28.00
48853,Caja 1,JENNY,27/01/2025,,,121.00,105.41,15.59
,,,,1.00,Coca Retornable 3LTS 3068,39.00,34.45,4.55
,,,,1.00,Azucar 1 Kg,19.00,17.92,1.08
,,,,1.00,Clarasol 1 Litro,12.00,10.34,1.66
,,,,1.00,Familiar XL 600hjas 4rollos,31.00,26.24,4.76
,,,,1.00,BubuLubu Ricolino 35g,10.00,7.80,2.20
,,,,1.00,Carlos V 18g,10.00,8.66,1.34
48854,Caja 1,JENNY,27/01/2025,,,84.00,67.13,16.87
,,,,1.00,Axion 500 gr,29.00,21.70,7.30
,,,,1.00,Cloralex 500 ml,9.00,7.51,1.49
,,,,1.00,Cremax Fresa de Nieve 213g 121400,31.00,25.42,5.58
,,,,1.00,Suavel Servitoallas de Papel,15.00,12.50,2.50
48855,Caja 1,JENNY,27/01/2025,,,49.00,41.74,7.26
,,,,1.00,Coca Jumbo 3lts 4745,49.00,41.74,7.26
48856,Caja 1,JENNY,27/01/2025,,,26.00,17.44,8.56
,,,,1.00,Kola Loka,26.00,17.44,8.56
48857,Caja 1,JENNY,27/01/2025,,,12.00,9.84,2.16
,,,,1.00,Multigrano Nuez 34gr,12.00,9.84,2.16
48858,Caja 1,JENNY,27/01/2025,,,140.00,112.17,27.83
,,,,1.00,Queso Fresco,110.00,88.00,22.00
,,,,1.00,Nectar Valle Claro Manzana 1lt,30.00,24.17,5.83
48859,Caja 1,JENNY,27/01/2025,,,68.00,59.16,8.84
,,,,1.00,HUEVO CRIO CONO 30PZ,68.00,59.16,8.84
48860,Caja 1,JENNY,27/01/2025,,,12.00,0.96,11.04
,,,,6.00,COPIA CREDENCIAL,12.00,0.96,11.04
48861,Caja 1,JENNY,27/01/2025,,,18.00,10.41,7.59
,,,,3.00,Cigarro Marlboro Individual 1Pza,18.00,10.41,7.59
48862,Caja 1,JENNY,27/01/2025,,,13.00,7.97,5.03
,,,,1.00,Agua Ciel 600ml 307906,13.00,7.97,5.03
48863,Caja 1,JENNY,27/01/2025,,,36.00,30.02,5.98
,,,,1.00,Nutrileche 1pza,21.00,18.13,2.87
,,,,0.14,Queso Fresco,15.00,11.89,3.11
48864,Caja 1,JENNY,27/01/2025,,,10.00,7.94,2.06
,,,,1.00,Alpura Chocolate 200ml Chocopower,10.00,7.94,2.06
48865,Caja 1,JENNY,27/01/2025,,,12.00,6.94,5.06
,,,,2.00,Cigarro Marlboro Individual 1Pza,12.00,6.94,5.06
48866,Caja 1,JENNY,27/01/2025,,,10.00,7.94,2.06
,,,,1.00,Alpura Chocolate 200ml Chocopower,10.00,7.94,2.06
48867,Caja 1,JENNY,27/01/2025,,,97.00,76.01,20.99
,,,,1.00,Mediacrema Lala 480ml,28.00,24.84,3.16
,,,,1.00,Mantequilla Primavera Barra,19.00,15.91,3.09
,,,,1.04,Salchijocho Pavo Any Agranel,50.00,35.26,14.74
48868,Caja 1,JENNY,27/01/2025,,,17.00,14.00,3.00
,,,,1.00,Queso Crema La Escondida 250g,17.00,14.00,3.00
48869,Caja 1,JENNY,27/01/2025,,,11.00,9.72,1.28
,,,,0.50,Arroz 1kg,11.00,9.72,1.28
48870,Caja 1,JENNY,27/01/2025,,,3.00,0.84,2.16
,,,,1.00,Curita Adheciba $3.00Par,3.00,0.84,2.16
48871,Caja 1,JENNY,27/01/2025,,,40.00,33.99,6.01
,,,,1.00,Coca Cola 600ml,20.00,16.87,3.13
,,,,1.00,Paketaxo Botanero 70g,20.00,17.12,2.88
48872,Caja 1,JENNY,27/01/2025,,,23.00,18.75,4.25
,,,,1.00,Pinol Aromas Floral 828ml,23.00,18.75,4.25
48873,Caja 1,JENNY,27/01/2025,,,18.00,12.53,5.47
,,,,1.00,Agua Ciel 1.5 Lts 4721,18.00,12.53,5.47
48874,Caja 1,JENNY,27/01/2025,,,10.00,5.90,4.10
,,,,2.00,Bolsa Basura Mediana 1pza,10.00,5.90,4.10
48875,Caja 1,JENNY,27/01/2025,,,40.00,31.72,8.28
,,,,0.36,Queso Fresco,40.00,31.72,8.28
48876,Caja 1,JENNY,27/01/2025,,,94.50,77.86,16.64
,,,,1.00,Mantecadas Vainilla C/6pzas 187.5gr,30.00,24.49,5.51
,,,,0.27,Queso Fresco,30.00,23.79,6.21
,,,,1.00,HUEVO CRIO 1/2 CONO,34.50,29.58,4.92
48877,Caja 1,JENNY,27/01/2025,,,6.00,0.00,6.00
,,,,1.00,Caja Vacia De Huevo,6.00,0.00,6.00
48878,Caja 1,JENNY,27/01/2025,,,43.00,38.14,4.86
,,,,1.00,Epura 10 Lt,43.00,38.14,4.86
48879,Caja 1,JENNY,27/01/2025,,,30.00,26.10,3.90
,,,,0.24,Queso De Hebra,30.00,26.10,3.90
48880,Caja 1,JENNY,27/01/2025,,,10.00,7.40,2.60
,,,,1.00,Yakult 80ml,10.00,7.40,2.60
48881,Caja 1,JENNY,27/01/2025,,,20.00,15.86,4.14
,,,,0.18,Queso Fresco,20.00,15.86,4.14
48882,Caja 1,JENNY,27/01/2025,,,24.00,17.64,6.36
,,,,2.00,Nectar Valle Durazno Minibrick 250ml,24.00,17.64,6.36
48883,Caja 1,JENNY,27/01/2025,,,58.00,47.59,10.41
,,,,1.00,Coca Cola Vidrio 1 1/4,25.00,20.71,4.29
,,,,1.00,TrikiTrakes Tubo 245g,33.00,26.88,6.12
48884,Caja 1,JENNY,27/01/2025,,,48.00,42.00,6.00
,,,,1.00,Epura Garrafon 20 Lts,48.00,42.00,6.00
48885,Caja 1,JENNY,27/01/2025,,,3.00,0.84,2.16
,,,,1.00,Curita Adheciba $3.00Par,3.00,0.84,2.16
48886,Caja 1,JENNY,27/01/2025,,,20.00,15.86,4.14
,,,,0.18,Queso Fresco,20.00,15.86,4.14
48887,Caja 1,JENNY,27/01/2025,,,16.00,12.83,3.17
,,,,1.00,Hot Nuts Original 82g,16.00,12.83,3.17
48888,Caja 1,JENNY,27/01/2025,,,19.00,15.91,3.09
,,,,1.00,Mantequilla Primavera Barra,19.00,15.91,3.09
48889,Caja 1,JENNY,27/01/2025,,,34.00,25.93,8.07
,,,,0.29,Jamon Rebanado Suly 1kg,20.00,15.81,4.19
,,,,1.00,QUESO CASTEL PAQ 10PZA,14.00,10.12,3.88
48890,Caja 1,JENNY,27/01/2025,,,30.00,26.10,3.90
,,,,0.24,Queso De Hebra,30.00,26.10,3.90
48891,Caja 1,JENNY,27/01/2025,,,68.00,59.16,8.84
,,,,1.00,HUEVO CRIO CONO 30PZ,68.00,59.16,8.84
48892,Caja 1,JENNY,27/01/2025,,,14.00,11.99,2.01
,,,,1.00,Cheetos Bolita Hornedo 42g,14.00,11.99,2.01
48893,Caja 1,JENNY,27/01/2025,,,19.00,15.17,3.83
,,,,1.00,Sidral Mundet 600ml,19.00,15.17,3.83
48894,Caja 1,JENNY,27/01/2025,,,10.00,7.80,2.20
,,,,1.00,BubuLubu Ricolino 35g,10.00,7.80,2.20
48895,Caja 1,JENNY,27/01/2025,,,86.00,67.95,18.05
,,,,1.00,Plato Termico Pastelero #006,15.00,9.85,5.15
,,,,1.00,Plato Largo Jaguar 855,28.00,24.70,3.30
,,,,1.00,Servilleta Maxima 125 hj,14.00,10.90,3.10
,,,,1.00,VASO PLASTICO JAGUAR #8 PAQ 50PZ,29.00,22.50,6.50
48896,Caja 1,JENNY,27/01/2025,,,2.00,0.89,1.11
,,,,1.00,Caramelo De aniz y menta Individual,2.00,0.89,1.11
48897,Caja 1,JENNY,27/01/2025,,,14.00,11.98,2.02
,,,,1.00,Cheetos Torcido Naranja 52g,14.00,11.98,2.02
48898,Caja 1,JENNY,27/01/2025,,,16.00,8.47,7.53
,,,,2.00,Trident Mora Azul 4 past,6.00,4.02,1.98
,,,,5.00,Caramelo De aniz y menta Individual,10.00,4.45,5.55
48899,Caja 1,JENNY,27/01/2025,,,3.00,1.52,1.48
,,,,2.00,Clorets Menta 2.8gr 2Pastillas,3.00,1.52,1.48
48900,Caja 1,JENNY,27/01/2025,,,6.00,3.47,2.53
,,,,1.00,Cigarro Marlboro Individual 1Pza,6.00,3.47,2.53
48901,Caja 1,JENNY,27/01/2025,,,29.00,21.25,7.75
,,,,1.00,Valle Frut Citrus 2 Litros 330461,29.00,21.25,7.75
48902,Caja 1,JENNY,27/01/2025,,,4.00,1.76,2.24
,,,,4.00,Vaso Plastico Individual del #8 1pza,4.00,1.76,2.24
48903,Caja 1,JENNY,27/01/2025,,,25.00,16.28,8.72
,,,,1.00,Sobre De Plastico T/Oficio Rondana25461 25493 25494 25455 25483 ,25.00,16.28,8.72
48904,Caja 1,JENNY,27/01/2025,,,100.01,82.93,17.08
,,,,0.40,Queso De Hebra,50.00,43.29,6.71
,,,,0.45,Queso Fresco,50.01,39.64,10.37
48905,Caja 1,JENNY,27/01/2025,,,54.00,43.24,10.76
,,,,0.29,Jamon Rebanado Suly 1kg,20.00,15.81,4.19
,,,,0.16,Queso De Hebra,20.00,17.31,2.69
,,,,1.00,QUESO CASTEL PAQ 10PZA,14.00,10.12,3.88
48906,Caja 1,JENNY,27/01/2025,,,78.00,68.90,9.10
,,,,2.00,Coca Retornable 3LTS 3068,78.00,68.90,9.10
48907,Caja 1,JENNY,27/01/2025,,,1.00,0.87,0.13
,,,,1.00,Donitas y Chechitos Surtidas 1pza,1.00,0.87,0.13
48908,Caja 1,JENNY,27/01/2025,,,1.00,0.87,0.13
,,,,1.00,Donitas y Chechitos Surtidas 1pza,1.00,0.87,0.13
48909,Caja 1,JENNY,27/01/2025,,,20.00,15.36,4.64
,,,,1.00,Amper Blueberry energy 473ml,20.00,15.36,4.64
48910,Caja 1,JENNY,27/01/2025,,,2.00,0.89,1.11
,,,,1.00,Caramelo De aniz y menta Individual,2.00,0.89,1.11
48911,Caja 1,JENNY,27/01/2025,,,30.00,25.97,4.03
,,,,0.24,Queso De Hebra,30.00,25.97,4.03
48912,Caja 1,JENNY,27/01/2025,,,39.50,34.28,5.22
,,,,1.00,HUEVO CRIO 1/2 CONO,34.50,29.58,4.92
,,,,5.00,Bombon Individual,5.00,4.70,0.30
48913,Caja 1,JENNY,27/01/2025,,,43.00,29.00,14.00
,,,,1.00,Nutrioli 850ml,43.00,29.00,14.00
48914,Caja 1,JENNY,27/01/2025,,,49.00,41.74,7.26
,,,,1.00,Coca Jumbo 3lts 4745,49.00,41.74,7.26
48915,Caja 1,JENNY,27/01/2025,,,18.00,14.55,3.45
,,,,1.00,Ruffles Queso 52g 7500478044221,18.00,14.55,3.45
48916,Caja 1,JENNY,27/01/2025,,,5.00,3.56,1.44
,,,,1.00,Bubbaloo Paleta Xtreme Fresa 1Pz,5.00,3.56,1.44
48917,Caja 1,JENNY,27/01/2025,,,18.00,13.27,4.73
,,,,1.00,Epura 1.5 lt,18.00,13.27,4.73
48918,Caja 1,JENNY,27/01/2025,,,2.00,0.81,1.19
,,,,1.00,Bolsa Asa Grande venta individual 1pz,2.00,0.81,1.19
48919,Caja 1,JENNY,27/01/2025,,,1.00,0.94,0.06
,,,,1.00,Bombon Individual,1.00,0.94,0.06
48920,Caja 1,JENNY,27/01/2025,,,3.00,2.82,0.18
,,,,3.00,Bombon Individual,3.00,2.82,0.18
48921,Caja 1,JENNY,27/01/2025,,,2.00,1.74,0.26
,,,,2.00,Donitas y Chechitos Surtidas 1pza,2.00,1.74,0.26
48922,Caja 1,JENNY,27/01/2025,,,27.00,21.58,5.42
,,,,1.00,Bran Frut De Piña Bimbo 58g,13.00,9.96,3.04
,,,,1.00,Leche Nito Bebida Chocolate 236G,14.00,11.62,2.38
48923,Caja 1,JENNY,27/01/2025,,,14.00,11.62,2.38
,,,,1.00,Leche Nito Bebida Chocolate 236G,14.00,11.62,2.38
48924,Caja 1,JENNY,27/01/2025,,,58.00,47.84,10.16
,,,,1.00,Big Mix Queso 75g,19.00,15.80,3.20
,,,,1.00,Big Mix Inglesa Limon 75g,19.00,15.62,3.38
,,,,1.00,chip sal 62g,20.00,16.42,3.58
48925,Caja 1,JENNY,27/01/2025,,,73.00,60.21,12.79
,,,,1.00,Kola Loka,26.00,17.44,8.56
,,,,1.00,Pila Rayovac Triple AAA par,22.00,20.44,1.56
,,,,1.00,Suavitel Complete Fresc Primavera 700ml,25.00,22.33,2.67
48926,Caja 1,JENNY,27/01/2025,,,10.00,7.94,2.06
,,,,1.00,Alpura Chocolate 200ml Chocopower,10.00,7.94,2.06
48927,Caja 1,JENNY,27/01/2025,,,15.00,11.50,3.50
,,,,1.00,Prestobarba Guillette Ultragrip 2Hj,15.00,11.50,3.50
48928,Caja 1,JENNY,27/01/2025,,,65.00,44.39,20.61
,,,,1.00,Rexona Happy Morning Spray 150ml,65.00,44.39,20.61
48929,Caja 1,JENNY,27/01/2025,,,36.50,30.39,6.11
,,,,1.00,HUEVO CRIO 1/2 CONO,34.50,29.58,4.92
,,,,1.00,Bolsa Asa Grande venta individual 1pz,2.00,0.81,1.19
48930,Caja 1,JENNY,27/01/2025,,,9.00,6.08,2.92
,,,,1.00,Halls De Menta,9.00,6.08,2.92
48931,Caja 1,JENNY,27/01/2025,,,87.00,76.16,10.84
,,,,1.00,CIGARRO ROJO LARGO PAQ 20PZ,87.00,76.16,10.84
48932,Caja 1,JENNY,27/01/2025,,,49.00,36.86,12.14
,,,,1.00,Valle Frut Citrus 2 Litros 330461,29.00,21.25,7.75
,,,,1.00,Vaso Termico de Unicel #12 Convermex,20.00,15.61,4.39
48933,Caja 1,JENNY,27/01/2025,,,220.00,206.70,13.30
,,,,1.00,Servicio Domicilio,8.00,0.00,8.00
,,,,1.00,COCA RETORNABLE 3LTS PAQ 6PZA,212.00,206.70,5.30
48934,Caja 1,JENNY,27/01/2025,,,200.00,165.55,34.45
,,,,2.00,Coca Retornable 3LTS 3068,78.00,68.90,9.10
,,,,1.00,Fanta Jumbo Naranja 3lts,41.00,32.76,8.24
,,,,1.00,Fresca Jumbo 3lts,41.00,32.76,8.24
,,,,1.00,Pepsi Jumbo 3Lt,40.00,31.13,8.87
48935,Caja 1,JENNY,27/01/2025,,,60.00,46.69,13.31
,,,,0.24,Queso De Hebra,30.00,25.97,4.03
,,,,0.61,Salchijocho Pavo Any Agranel,30.00,20.72,9.28
48936,Caja 1,JENNY,27/01/2025,,,76.50,54.22,22.28
,,,,1.00,Encendedor Tokay 1pza,13.00,4.76,8.24
,,,,0.22,Jamon Rebanado Suly 1kg,15.00,11.86,3.14
,,,,1.00,HUEVO CRIO 1/2 CONO,34.50,29.58,4.92
,,,,1.00,Resistol Bully 35g,14.00,8.02,5.98
48937,Caja 1,JENNY,27/01/2025,,,19.00,15.41,3.59
,,,,1.00,Cacahuate Karate 110g,19.00,15.41,3.59
48938,Caja 1,JENNY,27/01/2025,,,48.00,39.65,8.35
,,,,1.00,Cheetos Nacho 52gr,14.00,11.99,2.01
,,,,1.00,Coca Cola 400ml,15.00,11.86,3.14
,,,,1.00,Big Mix Queso 75g,19.00,15.80,3.20
48939,Caja 1,JENNY,27/01/2025,,,19.00,14.19,4.81
,,,,1.00,Takis Huakamole 60gr,19.00,14.19,4.81
48940,Caja 1,JENNY,27/01/2025,,,20.00,17.31,2.69
,,,,0.16,Queso De Hebra,20.00,17.31,2.69
48941,Caja 1,JENNY,27/01/2025,,,12.00,6.94,5.06
,,,,2.00,Cigarro Marlboro Individual 1Pza,12.00,6.94,5.06
48942,Caja 1,JENNY,27/01/2025,,,28.00,21.56,6.44
,,,,2.00,Pancrema 151g,28.00,21.56,6.44
48943,Caja 1,JENNY,27/01/2025,,,30.00,23.42,6.58
,,,,2.00,Frijoles Refritos La Sierra 440g,30.00,23.42,6.58
48944,Caja 1,JENNY,27/01/2025,,,50.00,37.54,12.46
,,,,1.00,Valle Frut Citrus 2 Litros 330461,29.00,21.25,7.75
,,,,2.00,Vaso Plastico Individual del #8 1pza,2.00,0.88,1.12
,,,,1.00,Cacahuate Karate 110g,19.00,15.41,3.59
48945,Caja 1,JENNY,27/01/2025,,,1000.02,976.50,23.52
,,,,1050.00,MASTER TMAC MAYOREO RECARGA,1000.02,976.50,23.52
48946,Caja 1,JENNY,27/01/2025,,,40.00,31.13,8.87
,,,,1.00,Pepsi Jumbo 3Lt,40.00,31.13,8.87
48947,Caja 1,JENNY,27/01/2025,,,50.00,41.46,8.54
,,,,0.20,Queso De Hebra,25.00,21.64,3.36
,,,,0.23,Queso Fresco,25.00,19.82,5.18
48948,Caja 1,JENNY,27/01/2025,,,999.60,976.50,23.10
,,,,1050.00,MASTER XTREME MAYOREO RECARGA,999.60,976.50,23.10
48949,Caja 1,JENNY,27/01/2025,,,20.00,17.31,2.69
,,,,0.16,Queso De Hebra,20.00,17.31,2.69
48950,Caja 1,JENNY,27/01/2025,,,62.00,51.57,10.43
,,,,1.00,Rebanadas Bimbo,10.00,7.99,2.01
,,,,0.23,Queso Fresco,25.00,19.82,5.18
,,,,1.00,Vick Vaporub 12g,27.00,23.76,3.24
48951,Caja 1,JENNY,27/01/2025,,,713.00,665.13,47.87
,,,,13.00,Envios De Recargas,13.00,0.13,12.87
,,,,700.00,RECARGAS XTREME (MULTICEL-MINISUPER),700.00,665.00,35.00
48952,Caja 1,SUSANA,27/01/2025,,,8.00,6.45,1.55
,,,,1.00,Fideo #2 La Moderna,8.00,6.45,1.55
48953,Caja 1,SUSANA,27/01/2025,,,160.00,2.00,158.00
,,,,2.00,Chip Telcel Con Saldo Activado 50 Saldo,160.00,2.00,158.00
48954,Caja 1,SUSANA,27/01/2025,,,36.00,26.38,9.62
,,,,2.00,Maruchan Camaron Habanero S/Preparar,36.00,26.38,9.62
48955,Caja 1,SUSANA,27/01/2025,,,29.00,21.98,7.02
,,,,0.22,Jamon Rebanado Suly 1kg,15.00,11.86,3.14
,,,,1.00,QUESO CASTEL PAQ 10PZA,14.00,10.12,3.88
48956,Caja 1,SUSANA,27/01/2025,,,21.00,16.77,4.23
,,,,1.00,Chip jalapeño 62g,21.00,16.77,4.23
48957,Caja 1,SUSANA,27/01/2025,,,80.00,63.31,16.69
,,,,1.00,Coca Cola 600ml,20.00,16.87,3.13
,,,,2.00,Carlos V 18g,20.00,17.32,2.68
,,,,1.00,Rancheritos 60g El Mero Mero,15.00,12.84,2.16
,,,,1.00,Power Mora 500ml,25.00,16.28,8.72
48958,Caja 1,SUSANA,27/01/2025,,,5.00,3.00,2.00
,,,,1.00,Norsuiza Individual,2.50,1.57,0.93
,,,,1.00,Nortomate 1 pz,2.50,1.43,1.07
48959,Caja 1,SUSANA,27/01/2025,,,16.00,14.10,1.90
,,,,1.00,Mediacrema Lala 250g,16.00,14.10,1.90
48960,Caja 1,SUSANA,27/01/2025,,,20.00,17.31,2.69
,,,,0.16,Queso De Hebra,20.00,17.31,2.69
48961,Caja 1,SUSANA,27/01/2025,,,50.01,39.64,10.37
,,,,0.45,Queso Fresco,50.01,39.64,10.37
48962,Caja 1,SUSANA,27/01/2025,,,21.00,19.01,1.99
,,,,1.00,Envios De Recargas,1.00,0.01,0.99
,,,,20.00,RECARGAS XTREME (MULTICEL-MINISUPER),20.00,19.00,1.00
48963,Caja Icsi,JENNY,28/01/2025,,,8.00,0.32,7.68
,,,,2.00,IMPRESION A COLORES,8.00,0.32,7.68
48964,Caja 1,JENNY,28/01/2025,,,75.00,62.87,12.13
